review_id,decision,basis,generator_enabled,usage_class,district_pool,season_pool,selection_weight,category,role,pack,asset_name,asset_class,object_path,source_score,notes
M0190,APPROVED,AUTO_POLICY,true,ARCHITECTURE_SECONDARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,roof,ROOF_MODULE,CitySampleBuildings,Roof_HeroMidSFCTriangleB01_01,StaticMesh,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidSFCTriangleB01_01.Roof_HeroMidSFCTriangleB01_01,27,Selected by deterministic production policy: high source score and variant-family diversity.
M0194,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_01/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_01,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0195,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_02/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_02,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0196,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Rough_03/SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03.SM_Ind_Con_Beams_Ceiling_Concrete_Rough_03,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0197,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_01/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_01,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0198,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_02/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_02,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0199,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.90,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Beams_Ceiling_Concrete_Worn_03/SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03.SM_Ind_Con_Beams_Ceiling_Concrete_Worn_03,50,Selected by deterministic production policy: high source score and variant-family diversity.
M0200,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Unf_FloorPlane_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_01/SM_Ind_Unf_FloorPlane_01.SM_Ind_Unf_FloorPlane_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0201,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Unf_FloorPlane_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__FloorPlane_02/SM_Ind_Unf_FloorPlane_02.SM_Ind_Unf_FloorPlane_02,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0202,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Unf_Pillar_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__Pillar_01/SM_Ind_Unf_Pillar_01.SM_Ind_Unf_Pillar_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0203,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Unf_Ceiling_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf_Ceiling_01/SM_Ind_Unf_Ceiling_01.SM_Ind_Unf_Ceiling_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0204,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Pillar_Concrete_Round_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Concrete_Round_01/SM_Ind_Con_Pillar_Concrete_Round_01.SM_Ind_Con_Pillar_Concrete_Round_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0205,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Pillar_Round_Concrete_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_01/SM_Ind_Con_Pillar_Round_Concrete_01.SM_Ind_Con_Pillar_Round_Concrete_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0206,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Pillar_Round_Concrete_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Round_Concrete_02/SM_Ind_Con_Pillar_Round_Concrete_02.SM_Ind_Con_Pillar_Round_Concrete_02,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0207,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_Con_Pillar_Square_Concrete_Stained_01,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Pillar_Square_Concrete_Stained_01/SM_Ind_Con_Pillar_Square_Concrete_Stained_01.SM_Ind_Con_Pillar_Square_Concrete_Stained_01,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0208,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,structural,STRUCTURAL_MODULE,Scene_UnfinishedBuilding,SM_Ind_War_Light_Ceiling_Metal_Hanging_02,StaticMesh,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_War_Light_Ceiling_Metal_Hanging_02/SM_Ind_War_Light_Ceiling_Metal_Hanging_02.SM_Ind_War_Light_Ceiling_Metal_Hanging_02,42,Selected by deterministic production policy: high source score and variant-family diversity.
M0209,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Column_01_N1.SM_BLDG_CHA_L10_A_Column_01_N1,32,Selected by deterministic production policy: high source score and variant-family diversity.
M0210,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Column_01_N1.SM_BLDG_CHA_L11_A_Column_01_N1,32,Selected by deterministic production policy: high source score and variant-family diversity.
M0211,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Column_01_N1.SM_BLDG_CHA_L12_A_Column_01_N1,32,Selected by deterministic production policy: high source score and variant-family diversity.
M0212,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Column_01_N1.SM_BLDG_CHA_L13_A_Column_01_N1,32,Selected by deterministic production policy: high source score and variant-family diversity.
M0213,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.88,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Column_01_N1.SM_BLDG_CHA_L14_A_Column_01_N1,32,Selected by deterministic production policy: high source score and variant-family diversity.
M0214,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Column_01_N1.SM_BLDG_CHA_L15_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0215,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Column_01_N1.SM_BLDG_CHA_L16_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0216,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Column_01_N1.SM_BLDG_CHA_L17_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0217,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_01_N1.SM_BLDG_CHA_L18_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0218,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Column_02_N1.SM_BLDG_CHA_L18_A_Column_02_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0219,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L01_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Column_01_N1.SM_BLDG_CHA_L01_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0220,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L20_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_01_N1.SM_BLDG_CHA_L20_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0221,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L20_A_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_02_N1.SM_BLDG_CHA_L20_A_Column_02_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0222,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L20_A_Column_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Column_03_N1.SM_BLDG_CHA_L20_A_Column_03_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0223,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,structural,STRUCTURAL_MODULE,CitySampleBuildings,SM_BLDG_CHA_L21_A_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Column_01_N1.SM_BLDG_CHA_L21_A_Column_01_N1,32,Kept as deterministic reserve for visual variety or district-specific dressing.
M0230,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_Wall_01_N1.SM_BLDG_CHA_L10_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0231,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_01_N1.SM_BLDG_CHA_L11_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0232,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_Wall_02_N1.SM_BLDG_CHA_L11_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0233,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_Wall_01_N1.SM_BLDG_CHA_L12_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0234,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_Wall_01_N1.SM_BLDG_CHA_L13_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0235,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_Wall_01_N1.SM_BLDG_CHA_L14_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0236,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_Wall_01_N1.SM_BLDG_CHA_L15_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0237,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_Wall_01_N1.SM_BLDG_CHA_L16_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0238,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_01_N1.SM_BLDG_CHA_L17_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0239,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_02_N1.SM_BLDG_CHA_L17_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0240,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_01_N1.SM_BLDG_CHA_L18_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0241,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_02_N1.SM_BLDG_CHA_L18_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0242,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L19_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_01_N1.SM_BLDG_CHA_L19_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0243,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L19_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_02_N1.SM_BLDG_CHA_L19_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0244,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L01_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Wall_01_N1.SM_BLDG_CHA_L01_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0245,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L20_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_01_N1.SM_BLDG_CHA_L20_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0246,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L20_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_02_N1.SM_BLDG_CHA_L20_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0247,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L21_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Wall_01_N1.SM_BLDG_CHA_L21_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
