review_id,kind,category,pack,review_state,asset_name,asset_class,object_path,source_score,source_score_reasons
M0238,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L17_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_01_N1.SM_BLDG_CHA_L17_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0239,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L17_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_Wall_02_N1.SM_BLDG_CHA_L17_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0240,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L18_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_01_N1.SM_BLDG_CHA_L18_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0241,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L18_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_Wall_02_N1.SM_BLDG_CHA_L18_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0242,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L19_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_01_N1.SM_BLDG_CHA_L19_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0243,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L19_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_Wall_02_N1.SM_BLDG_CHA_L19_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0244,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L01_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Wall_01_N1.SM_BLDG_CHA_L01_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0245,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L20_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_01_N1.SM_BLDG_CHA_L20_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0246,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L20_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L20_A/Mesh/SM_BLDG_CHA_L20_A_Wall_02_N1.SM_BLDG_CHA_L20_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0247,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L21_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L21_A/Mesh/SM_BLDG_CHA_L21_A_Wall_01_N1.SM_BLDG_CHA_L21_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0248,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L02_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Wall_01_N1.SM_BLDG_CHA_L02_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0249,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L03_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Wall_01_N1.SM_BLDG_CHA_L03_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0250,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L04_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L4_A/Mesh/SM_BLDG_CHA_L04_A_Wall_01_N1.SM_BLDG_CHA_L04_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0251,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L05_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L5_A/Mesh/SM_BLDG_CHA_L05_A_Wall_01_N1.SM_BLDG_CHA_L05_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0252,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L06_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_01_N1.SM_BLDG_CHA_L06_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0253,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L06_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_02_N1.SM_BLDG_CHA_L06_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0254,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L07_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L7_A/Mesh/SM_BLDG_CHA_L07_A_Wall_01_N1.SM_BLDG_CHA_L07_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0255,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L08_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L8_A/Mesh/SM_BLDG_CHA_L08_A_Wall_01_N1.SM_BLDG_CHA_L08_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0256,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHA_L09_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L9_A/Mesh/SM_BLDG_CHA_L09_A_Wall_01_N1.SM_BLDG_CHA_L09_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0257,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L10_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_01_N1.SM_BLDG_CHB_L10_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0258,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L10_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_02_N1.SM_BLDG_CHB_L10_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0259,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_01_N1.SM_BLDG_CHB_L01_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0260,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_02_N1.SM_BLDG_CHB_L01_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0261,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_03_N1.SM_BLDG_CHB_L01_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0262,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_04_N1.SM_BLDG_CHB_L01_A_Wall_04_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0263,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_05_N1.SM_BLDG_CHB_L01_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0264,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_06_N1.SM_BLDG_CHB_L01_A_Wall_06_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0265,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_07_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_07_N1.SM_BLDG_CHB_L01_A_Wall_07_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0266,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L01_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_08_N1.SM_BLDG_CHB_L01_A_Wall_08_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0267,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_01_N1.SM_BLDG_CHB_L02_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0268,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_02_N1.SM_BLDG_CHB_L02_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0269,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_03_N1.SM_BLDG_CHB_L02_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0270,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_04_N1.SM_BLDG_CHB_L02_A_Wall_04_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0271,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_05_N1.SM_BLDG_CHB_L02_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0272,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_06_N1.SM_BLDG_CHB_L02_A_Wall_06_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0273,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_07_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_07_N1.SM_BLDG_CHB_L02_A_Wall_07_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0274,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L02_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_08_N1.SM_BLDG_CHB_L02_A_Wall_08_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0275,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_01_N1.SM_BLDG_CHB_L03_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0276,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_02_N1.SM_BLDG_CHB_L03_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0277,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_03_N1.SM_BLDG_CHB_L03_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0278,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_04_N1.SM_BLDG_CHB_L03_A_Wall_04_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0279,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_05_N1.SM_BLDG_CHB_L03_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0280,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_06_N1.SM_BLDG_CHB_L03_A_Wall_06_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0281,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L03_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_08_N1.SM_BLDG_CHB_L03_A_Wall_08_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0282,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_01_N1.SM_BLDG_CHB_L04_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0283,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_02_N1.SM_BLDG_CHB_L04_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0284,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_03_N1.SM_BLDG_CHB_L04_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0285,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_05_N1.SM_BLDG_CHB_L04_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0286,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_B_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_01_N1.SM_BLDG_CHB_L04_B_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0287,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_B_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_02_N1.SM_BLDG_CHB_L04_B_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0288,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L04_B_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_03_N1.SM_BLDG_CHB_L04_B_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0289,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Mesh/SM_BLDG_CHB_L05_A_Wall_01_N1.SM_BLDG_CHB_L05_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0290,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Mesh/SM_BLDG_CHB_L05_A_Wall_02_N1.SM_BLDG_CHB_L05_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0291,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Mesh/SM_BLDG_CHB_L05_A_Wall_03_N1.SM_BLDG_CHB_L05_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0292,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Mesh/SM_BLDG_CHB_L05_A_Wall_04_N1.SM_BLDG_CHB_L05_A_Wall_04_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0293,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Mesh/SM_BLDG_CHB_L05_A_Wall_05_N1.SM_BLDG_CHB_L05_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0294,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_B_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_B/Mesh/SM_BLDG_CHB_L05_B_Wall_01_N1.SM_BLDG_CHB_L05_B_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0295,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L05_B_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_B/Mesh/SM_BLDG_CHB_L05_B_Wall_02_N1.SM_BLDG_CHB_L05_B_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0296,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_01_N1.SM_BLDG_CHB_L06_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0297,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_02_N1.SM_BLDG_CHB_L06_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0298,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_03_N1.SM_BLDG_CHB_L06_A_Wall_03_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0299,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_04_N1.SM_BLDG_CHB_L06_A_Wall_04_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0300,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_05_N1.SM_BLDG_CHB_L06_A_Wall_05_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0301,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_A/Mesh/SM_BLDG_CHB_L06_A_Wall_06_N1.SM_BLDG_CHB_L06_A_Wall_06_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0302,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L06_B_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L6_B/Mesh/SM_BLDG_CHB_L06_B_Wall_01_N1.SM_BLDG_CHB_L06_B_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0303,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L07_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L7_A/Mesh/SM_BLDG_CHB_L07_A_Wall_01_N1.SM_BLDG_CHB_L07_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0304,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L07_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L7_A/Mesh/SM_BLDG_CHB_L07_A_Wall_02_N1.SM_BLDG_CHB_L07_A_Wall_02_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
M0305,MESH,wall_facade,CitySampleBuildings,PENDING,SM_BLDG_CHB_L08_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L8_A/Mesh/SM_BLDG_CHB_L08_A_Wall_01_N1.SM_BLDG_CHB_L08_A_Wall_01_N1,40,keyword:wall;keyword:building;static_mesh;preferred_city_pack;mesh_naming;normal_path_depth
